order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-5256,20:09,Wednesday,2,428,9,Low,2,2,1.9,Low,Rain,Urban,Experienced,Yes,22,33,Z8,Z7,No
ORD-5257,09:58,Friday,2,223,8,Low,8,4,6.8,Low,Rain,Suburban,Moderate,No,39,46,Z4,Z4,No
ORD-5258,11:15,Saturday,4,974,24,High,2,2,1.3,Low,Clear,Dense Urban,Experienced,No,37,27,Z6,Z4,No
ORD-5259,13:53,Saturday,1,270,12,High,9,5,1.4,Heavy,Clear,Suburban,New,Yes,36,32,Z2,Z2,No
ORD-5260,14:30,Sunday,4,506,9,Low,2,4,3.3,Moderate,Clear,Suburban,Experienced,No,24,35,Z2,Z7,No
ORD-5261,13:02,Tuesday,6,830,30,High,6,3,2.2,Heavy,Clear,Urban,Moderate,Yes,53,40,Z5,Z3,Yes
ORD-5262,15:49,Tuesday,3,411,12,High,3,4,5.0,Low,Clear,Urban,New,No,33,44,Z3,Z3,No
ORD-5263,23:28,Friday,2,550,14,High,2,9,3.6,Severe,Clear,Dense Urban,New,No,55,39,Z3,Z3,No
ORD-5264,21:01,Tuesday,6,1234,27,High,3,3,4.0,Moderate,Clear,Suburban,New,Yes,51,48,Z8,Z6,Yes
ORD-5265,14:22,Monday,5,1067,16,Moderate,1,1,1.4,Heavy,Clear,Dense Urban,Moderate,Yes,29,33,Z7,Z3,No
ORD-5266,20:03,Friday,2,352,7,Moderate,4,7,3.4,Moderate,Clear,Dense Urban,New,Yes,34,39,Z8,Z6,No
ORD-5267,13:46,Saturday,1,180,14,High,2,5,0.9,Moderate,Clear,Urban,Moderate,Yes,27,42,Z1,Z6,No
ORD-5268,20:34,Sunday,5,815,20,Moderate,7,3,3.3,Heavy,Cold,Suburban,Moderate,Yes,44,46,Z4,Z8,No
ORD-5269,21:24,Wednesday,3,573,18,High,4,4,1.0,Heavy,Clear,Urban,Moderate,Yes,40,33,Z1,Z7,No
ORD-5270,11:55,Friday,1,239,10,Low,1,3,2.7,Moderate,Clear,Urban,Moderate,No,29,30,Z3,Z2,Yes
ORD-5271,12:25,Saturday,9,1896,31,Moderate,1,3,2.9,Moderate,Rain,Suburban,Experienced,Yes,49,49,Z7,Z3,Yes
ORD-5272,22:53,Monday,1,166,6,Low,2,2,2.8,Low,Clear,Urban,Experienced,No,20,27,Z7,Z6,No
ORD-5273,10:02,Friday,2,369,8,Low,6,1,2.4,Moderate,Clear,Urban,Moderate,No,25,33,Z7,Z5,No
ORD-5274,11:48,Tuesday,3,459,11,Low,3,2,4.5,Heavy,Clear,Urban,Experienced,No,33,37,Z4,Z6,No
ORD-5275,19:03,Friday,2,494,9,High,3,1,3.4,Heavy,Clear,Dense Urban,Moderate,Yes,47,39,Z4,Z1,No
ORD-5276,13:01,Saturday,2,445,11,Moderate,8,3,3.7,Low,Clear,Suburban,New,Yes,33,37,Z6,Z1,No
ORD-5277,13:38,Thursday,4,479,21,Moderate,3,2,2.2,Low,Clear,Urban,Moderate,Yes,34,31,Z7,Z4,No
ORD-5278,13:50,Sunday,3,467,9,Moderate,2,4,2.8,Heavy,Rain,Urban,New,Yes,37,39,Z7,Z4,Yes
ORD-5279,19:11,Thursday,1,316,10,Moderate,5,6,2.7,Moderate,Clear,Suburban,Moderate,Yes,31,32,Z6,Z7,No
ORD-5280,19:23,Tuesday,2,313,12,Moderate,18,2,2.1,Severe,Rain,Dense Urban,Experienced,Yes,50,32,Z2,Z7,No
ORD-5281,20:04,Wednesday,4,569,17,Moderate,4,2,4.4,Moderate,Clear,Dense Urban,Moderate,Yes,51,44,Z5,Z6,Yes
ORD-5282,09:14,Monday,4,501,17,High,4,6,2.5,Moderate,Rain,Urban,New,No,44,35,Z6,Z6,Yes
ORD-5283,12:53,Tuesday,2,330,10,Moderate,2,8,4.8,Moderate,Clear,Urban,Moderate,Yes,35,43,Z6,Z4,No
ORD-5284,15:36,Friday,3,499,11,Moderate,40,2,1.8,Moderate,Clear,Urban,Experienced,No,62,32,Z1,Z7,No
ORD-5285,22:47,Friday,3,327,7,Low,10,4,4.5,Moderate,Clear,Suburban,New,No,57,37,Z2,Z2,No
ORD-5286,21:27,Saturday,2,352,16,Very High,12,10,0.8,Moderate,Rain,Urban,Moderate,Yes,44,29,Z3,Z1,No
ORD-5287,13:14,Saturday,6,658,26,High,2,2,3.2,Heavy,Clear,Suburban,Moderate,Yes,46,55,Z2,Z6,Yes
ORD-5288,18:30,Thursday,2,567,20,High,2,2,2.2,Moderate,Clear,Urban,Moderate,No,34,30,Z5,Z3,No
ORD-5289,20:26,Tuesday,2,465,12,Low,3,4,4.7,Heavy,Clear,Urban,Moderate,Yes,48,48,Z2,Z8,No
ORD-5290,19:39,Wednesday,2,250,16,Very High,4,11,10.2,Moderate,Rain,Suburban,Moderate,Yes,58,68,Z7,Z7,No
ORD-5291,13:40,Thursday,3,383,14,High,7,8,2.6,Heavy,Rain,Dense Urban,Experienced,Yes,46,35,Z5,Z5,No
ORD-5292,21:20,Monday,2,467,10,High,3,2,1.3,Severe,Clear,Urban,Moderate,Yes,25,26,Z4,Z5,No
ORD-5293,14:45,Friday,3,441,19,High,2,6,8.3,Moderate,Clear,Dense Urban,Moderate,No,54,58,Z8,Z6,No
ORD-5294,21:36,Sunday,4,618,17,High,8,2,1.9,Moderate,Clear,Urban,Experienced,Yes,35,40,Z3,Z6,No
ORD-5295,19:26,Tuesday,4,781,16,High,4,2,3.4,Heavy,Clear,Urban,Experienced,Yes,41,45,Z1,Z6,Yes
ORD-5296,12:44,Wednesday,5,916,20,High,15,4,1.5,Moderate,Clear,Dense Urban,Moderate,Yes,50,35,Z5,Z6,No
ORD-5297,18:31,Friday,4,365,16,Low,7,3,1.7,Low,Rain,Urban,Moderate,No,34,28,Z3,Z7,No
ORD-5298,11:18,Friday,1,161,11,Low,3,3,0.5,Moderate,Clear,Dense Urban,New,No,33,23,Z8,Z1,No
ORD-5299,13:37,Friday,4,773,13,High,10,2,2.8,Heavy,Clear,Suburban,Moderate,Yes,36,41,Z3,Z7,No
ORD-5300,20:26,Saturday,2,357,22,High,6,4,3.3,Heavy,Clear,Dense Urban,Moderate,Yes,52,40,Z4,Z7,No
ORD-5301,11:47,Thursday,2,412,11,Moderate,3,14,1.3,Heavy,Clear,Dense Urban,Experienced,No,38,30,Z3,Z5,No
ORD-5302,14:28,Tuesday,7,1394,30,Very High,6,9,2.4,Moderate,Rain,Dense Urban,Moderate,Yes,60,42,Z6,Z6,No
ORD-5303,23:00,Monday,3,581,16,High,3,1,2.5,Moderate,Clear,Dense Urban,Experienced,No,33,52,Z7,Z3,No
ORD-5304,18:55,Monday,1,192,8,Low,2,2,1.2,Moderate,Rain,Urban,Moderate,No,27,42,Z2,Z3,No
ORD-5305,20:00,Tuesday,5,545,17,High,4,2,3.8,Heavy,Clear,Dense Urban,Moderate,Yes,43,49,Z1,Z2,No
ORD-5306,23:28,Thursday,5,575,26,High,1,2,2.4,Heavy,Clear,Urban,Moderate,No,41,36,Z5,Z4,No
ORD-5307,19:10,Saturday,2,266,16,High,3,3,7.2,Moderate,Clear,Urban,Experienced,Yes,43,68,Z2,Z2,No
ORD-5308,22:06,Tuesday,3,539,12,Moderate,4,4,3.6,Heavy,Clear,Urban,Experienced,Yes,36,38,Z2,Z5,No
ORD-5309,20:18,Tuesday,7,908,22,High,3,5,5.7,Severe,Cold,Dense Urban,Moderate,Yes,64,56,Z5,Z7,No
ORD-5310,21:59,Monday,1,184,7,Low,3,2,5.1,Moderate,Fog,Urban,Moderate,Yes,33,44,Z2,Z3,No
ORD-5311,13:53,Friday,4,344,14,High,2,3,10.0,Severe,Rain,Suburban,Experienced,Yes,91,75,Z6,Z5,No
ORD-5312,22:47,Thursday,6,692,18,Moderate,3,3,1.3,Heavy,Clear,Dense Urban,Moderate,No,36,28,Z2,Z2,No
ORD-5313,23:18,Friday,2,344,13,High,3,3,4.3,Heavy,Clear,Suburban,Moderate,No,38,53,Z7,Z3,Yes
ORD-5314,11:55,Monday,1,226,6,Moderate,1,3,3.7,Severe,Hot,Dense Urban,Moderate,No,40,36,Z1,Z2,No
ORD-5315,11:52,Monday,1,178,14,Low,1,3,5.0,Heavy,Clear,Urban,Moderate,No,37,38,Z4,Z3,No
ORD-5316,12:22,Tuesday,6,1191,31,Very High,4,2,1.9,Moderate,Clear,Urban,Moderate,Yes,45,39,Z5,Z8,No
ORD-5317,21:05,Wednesday,4,551,26,Very High,5,5,1.2,Heavy,Clear,Urban,Experienced,Yes,43,37,Z1,Z4,No
ORD-5318,21:13,Sunday,5,1397,16,High,4,2,1.6,Heavy,Cold,Dense Urban,Moderate,Yes,34,36,Z8,Z5,No
ORD-5319,14:35,Sunday,3,618,13,Moderate,1,2,7.2,Moderate,Clear,Urban,Experienced,No,36,46,Z8,Z5,No
ORD-5320,19:33,Sunday,2,336,15,Moderate,2,7,3.9,Moderate,Clear,Urban,Moderate,Yes,38,42,Z4,Z4,No
ORD-5321,13:16,Wednesday,3,524,22,Very High,4,5,1.2,Heavy,Clear,Dense Urban,Experienced,Yes,41,36,Z2,Z6,No
ORD-5322,12:01,Friday,3,440,18,High,4,6,3.3,Heavy,Clear,Suburban,New,Yes,40,42,Z4,Z4,No
ORD-5323,19:28,Monday,3,521,30,Very High,11,7,4.3,Moderate,Rain,Urban,Experienced,Yes,63,48,Z6,Z2,No
ORD-5324,21:14,Friday,9,2097,28,Moderate,2,4,5.2,Low,Clear,Urban,Experienced,Yes,47,51,Z5,Z7,No
ORD-5325,21:21,Monday,4,880,23,High,10,5,5.0,Low,Fog,Suburban,Moderate,Yes,57,47,Z1,Z3,Yes
ORD-5326,11:43,Tuesday,5,647,21,Moderate,1,4,3.4,Severe,Clear,Dense Urban,Moderate,No,51,44,Z3,Z2,No
ORD-5327,18:52,Saturday,2,280,11,Low,1,2,3.4,Low,Clear,Urban,Moderate,No,28,35,Z2,Z7,Yes
ORD-5328,14:27,Tuesday,1,287,8,Moderate,4,7,5.1,Heavy,Hot,Urban,Moderate,Yes,39,55,Z7,Z7,No
ORD-5329,11:09,Thursday,2,625,11,Low,4,3,5.4,Moderate,Clear,Suburban,Experienced,No,31,40,Z7,Z3,No
ORD-5330,13:05,Friday,2,289,10,Moderate,9,5,2.1,Heavy,Clear,Dense Urban,Moderate,Yes,38,28,Z1,Z5,No
ORD-5331,13:47,Wednesday,6,1062,17,High,2,3,1.7,Moderate,Clear,Urban,Moderate,Yes,30,44,Z1,Z8,No
ORD-5332,21:53,Thursday,1,195,11,High,2,3,0.9,Severe,Rain,Urban,Moderate,Yes,25,30,Z5,Z1,No
ORD-5333,21:02,Wednesday,4,1003,21,High,1,4,3.6,Heavy,Cold,Dense Urban,Moderate,Yes,49,42,Z3,Z3,Yes
ORD-5334,18:03,Thursday,7,902,39,Very High,5,5,2.2,Moderate,Clear,Urban,Experienced,No,61,37,Z8,Z3,Yes
ORD-5335,13:27,Monday,2,274,17,High,11,5,5.0,Heavy,Rain,Suburban,Moderate,Yes,59,50,Z3,Z4,Yes
ORD-5336,21:37,Thursday,2,447,10,High,6,3,3.4,Moderate,Clear,Urban,Moderate,Yes,32,41,Z8,Z1,No
ORD-5337,20:57,Saturday,6,984,25,High,3,7,4.5,Moderate,Clear,Urban,Moderate,Yes,51,52,Z5,Z6,No
ORD-5338,12:04,Saturday,2,406,11,High,7,5,3.7,Moderate,Rain,Dense Urban,Moderate,Yes,43,58,Z5,Z7,No
ORD-5339,19:46,Tuesday,2,258,7,Moderate,4,3,2.5,Heavy,Clear,Dense Urban,Experienced,Yes,29,49,Z4,Z4,No
ORD-5340,20:31,Tuesday,4,2289,14,Moderate,4,4,9.2,Severe,Clear,Urban,Moderate,Yes,59,70,Z1,Z3,No
ORD-5341,20:27,Wednesday,2,239,10,Low,6,3,3.3,Heavy,Hot,Urban,New,Yes,33,33,Z4,Z4,No
ORD-5342,22:02,Tuesday,3,597,14,Moderate,2,3,2.8,Severe,Clear,Urban,Experienced,Yes,37,40,Z2,Z4,No
ORD-5343,13:11,Saturday,4,1429,7,Moderate,3,2,1.4,Heavy,Rain,Dense Urban,New,Yes,26,35,Z6,Z4,No
ORD-5344,19:04,Wednesday,2,433,16,High,5,5,6.3,Moderate,Rain,Dense Urban,Moderate,Yes,66,56,Z8,Z5,Yes
ORD-5345,11:08,Friday,6,519,11,Low,9,4,6.8,Moderate,Clear,Dense Urban,Experienced,No,46,54,Z8,Z3,No
ORD-5346,20:40,Friday,2,1187,12,Low,13,5,1.6,Low,Rain,Suburban,New,Yes,37,33,Z5,Z2,No
ORD-5347,20:55,Tuesday,3,293,17,High,4,7,3.0,Heavy,Clear,Urban,New,Yes,45,39,Z6,Z1,No
ORD-5348,13:46,Monday,2,236,12,Moderate,1,4,2.0,Moderate,Hot,Dense Urban,Experienced,Yes,28,31,Z8,Z5,No
ORD-5349,18:46,Friday,4,774,18,Low,2,4,3.6,Moderate,Clear,Suburban,Experienced,No,36,37,Z2,Z2,No
ORD-5350,19:14,Monday,5,1064,13,Low,9,6,5.4,Moderate,Clear,Urban,Experienced,Yes,42,48,Z7,Z3,No
ORD-5351,15:02,Saturday,6,547,24,High,1,4,6.2,Low,Cold,Urban,New,No,51,52,Z5,Z6,No
ORD-5352,12:35,Tuesday,3,564,17,High,1,1,4.2,Severe,Clear,Dense Urban,Moderate,Yes,48,47,Z3,Z6,No
ORD-5353,12:04,Thursday,2,435,9,High,3,5,2.1,Moderate,Clear,Urban,New,Yes,27,34,Z5,Z7,No
ORD-5354,11:53,Wednesday,2,373,8,Low,1,3,5.2,Moderate,Hot,Dense Urban,Moderate,No,32,42,Z1,Z8,No
ORD-5355,17:59,Friday,3,400,17,Moderate,2,4,3.7,Moderate,Clear,Urban,Moderate,No,40,35,Z4,Z2,Yes
ORD-5356,09:42,Tuesday,3,716,13,High,5,2,1.7,Severe,Rain,Dense Urban,Moderate,No,36,29,Z8,Z8,No
ORD-5357,09:03,Monday,3,394,11,Low,2,2,5.5,Moderate,Clear,Urban,Moderate,No,31,45,Z8,Z6,No
ORD-5358,23:08,Sunday,3,636,7,Moderate,2,2,6.9,Low,Clear,Suburban,Moderate,No,28,50,Z8,Z8,No
ORD-5359,11:15,Monday,5,1103,14,Low,1,1,3.9,Moderate,Clear,Urban,Experienced,No,41,58,Z7,Z1,No
ORD-5360,13:19,Monday,4,663,34,High,6,3,6.6,Low,Clear,Suburban,Moderate,Yes,64,55,Z2,Z4,Yes
ORD-5361,21:33,Wednesday,1,172,7,Moderate,3,2,4.9,Low,Clear,Suburban,Experienced,Yes,25,41,Z2,Z7,No
ORD-5362,13:19,Monday,4,789,19,High,1,3,0.5,Heavy,Fog,Dense Urban,Moderate,Yes,31,48,Z5,Z7,No
ORD-5363,13:36,Friday,3,755,11,High,2,5,7.6,Low,Rain,Suburban,Experienced,Yes,38,53,Z5,Z7,No
ORD-5364,17:02,Wednesday,5,530,24,High,7,2,6.2,Low,Clear,Urban,Moderate,No,49,46,Z3,Z5,No
ORD-5365,12:12,Thursday,5,1519,20,Low,3,5,3.0,Moderate,Clear,Dense Urban,Moderate,Yes,42,44,Z3,Z5,No
ORD-5366,17:36,Wednesday,3,319,11,Moderate,5,2,6.0,Low,Clear,Suburban,Experienced,No,37,48,Z1,Z8,Yes
ORD-5367,13:45,Friday,2,257,13,Very High,2,3,2.0,Moderate,Clear,Urban,Experienced,Yes,26,52,Z4,Z5,No
ORD-5368,12:18,Thursday,4,855,5,Low,4,5,2.0,Heavy,Clear,Dense Urban,Moderate,Yes,26,34,Z1,Z1,No
ORD-5369,22:25,Tuesday,2,308,6,Moderate,4,5,2.9,Moderate,Clear,Urban,Moderate,Yes,26,38,Z4,Z2,No
ORD-5370,19:41,Saturday,4,948,12,Moderate,5,4,5.0,Heavy,Clear,Urban,Moderate,Yes,41,46,Z4,Z4,No
ORD-5371,14:36,Thursday,4,739,22,High,1,3,3.5,Low,Clear,Urban,Moderate,No,37,38,Z4,Z5,No
ORD-5372,12:09,Wednesday,2,275,17,High,3,10,3.5,Moderate,Fog,Dense Urban,Moderate,Yes,47,35,Z1,Z3,No
ORD-5373,20:16,Friday,2,342,12,High,7,4,2.7,Low,Fog,Urban,New,Yes,34,45,Z7,Z3,No
ORD-5374,13:30,Saturday,5,547,30,Very High,5,2,2.2,Moderate,Hot,Dense Urban,Experienced,Yes,50,33,Z3,Z5,No
ORD-5375,13:45,Friday,1,178,8,Moderate,2,3,5.0,Severe,Clear,Urban,Moderate,Yes,38,42,Z5,Z6,No
ORD-5376,18:30,Friday,3,381,8,Low,2,5,1.5,Heavy,Fog,Urban,New,No,25,30,Z3,Z4,No
ORD-5377,20:17,Tuesday,2,459,8,Moderate,5,10,1.8,Moderate,Clear,Urban,Moderate,Yes,31,32,Z2,Z3,No
ORD-5378,19:42,Friday,2,347,10,Moderate,12,4,4.1,Moderate,Clear,Suburban,Moderate,Yes,39,44,Z8,Z5,No
ORD-5379,14:30,Tuesday,3,628,31,High,2,2,2.4,Low,Clear,Dense Urban,Experienced,No,46,30,Z7,Z5,No
ORD-5380,20:26,Sunday,2,247,11,Moderate,24,3,3.3,Heavy,Clear,Urban,Experienced,Yes,50,38,Z6,Z8,No
ORD-5381,20:16,Friday,2,709,15,High,13,9,2.2,Heavy,Clear,Dense Urban,Moderate,Yes,51,29,Z3,Z7,No
ORD-5382,21:43,Tuesday,3,557,13,High,3,4,0.9,Low,Clear,Urban,New,Yes,26,32,Z1,Z5,No
ORD-5383,14:42,Sunday,3,1002,27,High,2,2,3.5,Moderate,Rain,Urban,Moderate,No,45,34,Z5,Z6,No
ORD-5384,14:06,Tuesday,2,641,9,Low,2,3,1.4,Severe,Clear,Urban,Moderate,Yes,25,34,Z4,Z4,No
ORD-5385,22:59,Friday,2,380,16,Low,3,2,3.0,Low,Hot,Urban,Moderate,No,34,28,Z3,Z5,Yes
ORD-5386,11:40,Friday,2,623,12,High,3,5,1.3,Moderate,Clear,Dense Urban,New,No,31,32,Z4,Z5,No
ORD-5387,13:41,Monday,3,665,11,Moderate,1,3,4.0,Moderate,Rain,Dense Urban,New,Yes,39,43,Z3,Z6,No
ORD-5388,12:59,Saturday,1,196,8,Moderate,2,2,2.4,Heavy,Clear,Urban,Moderate,Yes,24,30,Z2,Z7,No
ORD-5389,14:55,Saturday,5,471,14,Low,4,4,1.6,Moderate,Rain,Urban,Moderate,No,30,30,Z6,Z5,No
ORD-5390,12:41,Sunday,2,293,11,High,1,6,3.2,Severe,Clear,Suburban,Experienced,Yes,33,60,Z6,Z7,No
ORD-5391,11:56,Saturday,2,373,10,Moderate,5,3,3.5,Severe,Rain,Dense Urban,Moderate,No,49,41,Z2,Z2,No
ORD-5392,13:26,Friday,3,510,20,High,6,3,6.2,Low,Clear,Suburban,Experienced,Yes,43,46,Z5,Z5,No
ORD-5393,11:14,Wednesday,2,432,12,Low,5,8,6.5,Moderate,Clear,Urban,Moderate,No,44,46,Z1,Z4,No
ORD-5394,16:42,Tuesday,1,218,8,Low,3,8,1.4,Low,Clear,Dense Urban,Moderate,No,28,20,Z6,Z7,No
ORD-5395,22:47,Saturday,3,762,11,High,3,8,4.6,Moderate,Clear,Urban,Moderate,No,38,43,Z7,Z1,No
ORD-5396,15:02,Sunday,2,300,19,Very High,11,9,12.6,Moderate,Clear,Suburban,New,No,79,87,Z4,Z7,No
ORD-5397,22:45,Saturday,3,507,13,Low,4,12,1.6,Low,Clear,Suburban,Experienced,No,36,43,Z7,Z8,No
ORD-5398,13:11,Thursday,1,223,12,Very High,1,1,2.0,Moderate,Clear,Urban,Experienced,Yes,22,29,Z3,Z5,No
ORD-5399,16:04,Wednesday,1,222,10,Moderate,2,4,2.0,Moderate,Clear,Dense Urban,Moderate,No,27,29,Z4,Z3,No
ORD-5400,13:23,Wednesday,5,1132,12,Moderate,6,3,2.6,Severe,Clear,Dense Urban,Moderate,Yes,39,38,Z8,Z3,No
ORD-5401,22:25,Monday,3,630,11,Moderate,3,2,2.6,Heavy,Clear,Dense Urban,Moderate,Yes,32,35,Z3,Z3,No
ORD-5402,13:56,Monday,3,543,7,Moderate,3,12,1.9,Moderate,Clear,Dense Urban,Moderate,Yes,34,29,Z1,Z7,No
ORD-5403,12:53,Sunday,6,1159,20,High,9,12,2.6,Moderate,Clear,Suburban,Experienced,Yes,50,64,Z6,Z7,No
ORD-5404,20:22,Wednesday,3,410,21,Very High,9,4,2.2,Severe,Clear,Urban,New,Yes,49,51,Z4,Z2,No
ORD-5405,19:05,Tuesday,1,176,14,High,1,7,0.7,Heavy,Clear,Urban,Experienced,Yes,31,28,Z5,Z2,Yes
ORD-5406,17:55,Saturday,4,830,10,Low,2,1,5.5,Moderate,Clear,Urban,Moderate,No,35,56,Z5,Z1,Yes
ORD-5407,21:14,Sunday,4,447,20,Very High,7,1,2.0,Heavy,Clear,Dense Urban,Experienced,Yes,41,38,Z4,Z6,No
ORD-5408,22:38,Friday,3,945,8,Low,5,2,3.0,Moderate,Clear,Urban,Moderate,No,36,31,Z6,Z2,No
ORD-5409,12:31,Friday,2,342,16,High,2,5,2.9,Heavy,Clear,Dense Urban,Moderate,Yes,39,37,Z2,Z1,No
ORD-5410,13:09,Friday,3,517,13,High,11,8,3.1,Low,Cold,Dense Urban,New,Yes,46,36,Z6,Z4,No
ORD-5411,21:30,Sunday,5,1260,14,High,4,10,4.6,Moderate,Clear,Suburban,Moderate,Yes,42,50,Z3,Z3,No
ORD-5412,18:53,Friday,1,323,8,Low,2,4,5.1,Moderate,Fog,Suburban,Moderate,No,32,57,Z6,Z4,No
ORD-5413,13:03,Friday,3,555,13,High,8,2,2.0,Heavy,Clear,Dense Urban,Moderate,Yes,35,36,Z7,Z8,No
ORD-5414,12:41,Friday,3,798,30,Very High,17,2,8.1,Heavy,Clear,Suburban,Experienced,Yes,81,56,Z6,Z5,Yes
ORD-5415,20:05,Sunday,5,1124,35,Very High,3,4,4.3,Severe,Clear,Urban,New,Yes,66,44,Z4,Z1,No
ORD-5416,19:34,Saturday,5,520,21,Moderate,8,6,1.8,Moderate,Clear,Dense Urban,Moderate,Yes,46,32,Z6,Z3,No
ORD-5417,13:38,Sunday,3,639,20,High,11,4,2.9,Moderate,Clear,Dense Urban,New,Yes,50,39,Z3,Z7,No
ORD-5418,11:58,Monday,1,194,7,Moderate,4,2,1.1,Moderate,Hot,Urban,Experienced,No,20,21,Z6,Z4,No
ORD-5419,12:52,Friday,2,360,19,Very High,5,6,4.8,Moderate,Hot,Urban,New,Yes,48,40,Z4,Z1,No
ORD-5420,13:57,Thursday,1,161,17,Very High,6,5,5.2,Low,Rain,Urban,New,Yes,51,42,Z8,Z1,Yes
ORD-5421,19:59,Wednesday,4,389,24,High,5,5,2.2,Moderate,Clear,Urban,Experienced,Yes,44,34,Z5,Z5,No
ORD-5422,13:17,Sunday,2,374,46,Very High,5,1,2.6,Heavy,Hot,Dense Urban,Experienced,Yes,67,39,Z2,Z1,No
ORD-5423,20:06,Saturday,3,804,17,Very High,1,5,4.1,Moderate,Hot,Urban,Experienced,Yes,58,47,Z2,Z1,No
ORD-5424,13:44,Sunday,3,600,21,Very High,6,9,3.8,Severe,Clear,Suburban,Moderate,Yes,56,40,Z5,Z4,No
ORD-5425,13:00,Wednesday,4,695,16,Moderate,8,2,3.3,Moderate,Rain,Urban,Moderate,Yes,41,42,Z7,Z2,No
ORD-5426,13:03,Monday,3,605,20,Moderate,7,2,2.3,Heavy,Rain,Dense Urban,Moderate,Yes,46,39,Z6,Z1,No
ORD-5427,12:19,Wednesday,1,145,11,High,1,2,2.3,Severe,Clear,Suburban,Experienced,Yes,26,39,Z3,Z6,No
ORD-5428,22:27,Tuesday,3,512,10,Moderate,2,2,2.8,Moderate,Clear,Urban,New,Yes,32,37,Z3,Z6,Yes
ORD-5429,12:14,Wednesday,4,776,22,High,5,5,8.9,Low,Clear,Urban,New,Yes,57,63,Z5,Z5,Yes
ORD-5430,16:23,Friday,4,1131,15,Moderate,5,4,4.4,Low,Clear,Suburban,New,No,37,46,Z5,Z7,No
ORD-5431,18:07,Tuesday,3,493,11,Low,3,2,1.7,Heavy,Rain,Dense Urban,Experienced,No,30,26,Z1,Z8,No
ORD-5432,12:58,Friday,5,1144,18,Low,3,2,3.8,Moderate,Rain,Dense Urban,Moderate,Yes,45,43,Z8,Z6,No
ORD-5433,20:35,Sunday,4,791,14,High,5,2,1.2,Severe,Rain,Dense Urban,Experienced,Yes,50,31,Z1,Z3,No
ORD-5434,09:41,Thursday,3,845,8,Low,2,2,2.3,Moderate,Clear,Urban,Moderate,No,24,32,Z6,Z5,No
ORD-5435,13:17,Thursday,3,357,26,Moderate,3,3,1.8,Severe,Clear,Dense Urban,Moderate,Yes,47,34,Z6,Z4,No
ORD-5436,21:33,Monday,2,506,15,Moderate,1,8,2.5,Heavy,Clear,Dense Urban,Moderate,Yes,43,39,Z8,Z4,Yes
ORD-5437,22:12,Wednesday,3,670,14,High,5,3,3.4,Low,Cold,Urban,Moderate,Yes,34,40,Z3,Z7,No
ORD-5438,19:42,Friday,1,146,8,High,2,5,3.9,Moderate,Hot,Suburban,Experienced,Yes,31,39,Z4,Z5,Yes
ORD-5439,12:28,Thursday,2,233,8,Moderate,4,2,0.7,Low,Clear,Suburban,New,Yes,20,26,Z4,Z8,No
ORD-5440,14:21,Friday,2,350,13,Low,7,3,1.2,Heavy,Rain,Dense Urban,Moderate,Yes,35,26,Z3,Z4,No
ORD-5441,20:27,Wednesday,2,264,8,High,1,5,5.4,Heavy,Clear,Urban,Moderate,Yes,35,44,Z2,Z6,No
ORD-5442,12:47,Sunday,2,562,7,Moderate,9,5,4.2,Heavy,Fog,Suburban,New,Yes,42,45,Z2,Z1,No
ORD-5443,19:33,Sunday,4,745,22,High,3,1,1.3,Heavy,Fog,Suburban,Moderate,Yes,34,36,Z6,Z5,No
ORD-5444,14:29,Saturday,4,999,25,Very High,6,6,3.1,Moderate,Rain,Urban,Experienced,Yes,53,46,Z7,Z4,Yes
ORD-5445,19:16,Saturday,3,581,24,High,3,2,2.9,Severe,Clear,Suburban,Moderate,Yes,45,37,Z8,Z1,No
ORD-5446,21:52,Saturday,1,201,11,High,8,2,1.6,Moderate,Rain,Suburban,Moderate,Yes,30,35,Z6,Z6,No
ORD-5447,20:35,Friday,5,1194,19,High,4,1,3.4,Low,Cold,Suburban,Moderate,Yes,38,45,Z3,Z7,Yes
ORD-5448,19:15,Tuesday,1,107,9,High,1,2,6.7,Severe,Clear,Urban,Experienced,Yes,47,52,Z6,Z7,No
ORD-5449,17:05,Sunday,3,644,12,Moderate,5,6,4.6,Severe,Rain,Urban,Moderate,No,51,45,Z2,Z2,No
ORD-5450,13:43,Thursday,6,1186,17,Low,10,4,1.4,Severe,Cold,Urban,New,Yes,43,38,Z8,Z5,No
ORD-5451,19:47,Monday,4,581,17,Moderate,2,5,1.3,Moderate,Fog,Urban,Moderate,Yes,32,27,Z7,Z2,No
ORD-5452,20:43,Wednesday,1,267,9,Moderate,5,3,0.9,Low,Clear,Dense Urban,Experienced,Yes,25,21,Z8,Z1,No
ORD-5453,20:30,Thursday,3,688,12,Moderate,8,3,0.4,Heavy,Rain,Dense Urban,Experienced,Yes,31,26,Z8,Z8,No
ORD-5454,21:07,Friday,2,436,22,Very High,3,2,2.6,Severe,Clear,Dense Urban,Moderate,Yes,45,34,Z4,Z3,No
ORD-5455,14:49,Saturday,2,453,19,High,5,11,1.9,Heavy,Clear,Suburban,Moderate,No,48,35,Z6,Z4,Yes
